103.5,111.57,151.71,114.67,60.59,143.35,129.18,147.72,69.033,145.12,99.173,111.82,146.81,119.48,60.658,149.06,145.53,77.612,141.56,114.62,121.91,127.27,141.34,74.549,135.05,128.76,104.54,126.33,111.58,124.54,126.73,129.63,155.06,137.82,69.484,150.68,125.76,135.45,94.909,138.32,108.16,126.74,112.56,118.39,118.7,129.02,127.95,156.59,133.57,77.999,149.41,129.67,142.99,74.874,145.13
123.18,122.06,123.5,136.72,59.482,121.53,99.941,110.42,89.111,105.68,126.13,130.52,128.9,137.18,65.553,127.49,109.73,86.203,114.49,138.62,138.6,140.76,106.32,85.828,106.06,95.757,108.66,87.619,117.53,146.08,146.69,107.89,112.12,138.53,72.58,109.48,97.104,104.35,122.38,98.607,131.09,94.614,133.8,85.806,142.66,142.97,142.2,115.77,145.05,78.724,122.24,107.95,116.47,85.666,117.74
88.069,102.02,107.01,99.443,36.962,112.18,96.938,94.791,50.984,105.02,96.997,98.804,112.21,110.67,46.57,115.38,100.27,65.955,93.542,80.288,90.537,97.345,103.74,44.251,105.86,95.115,57.435,97.551,77.004,80.974,98.323,113.78,119.65,91.106,33.672,126.28,115.94,104.15,40.691,116.54,78.274,109.35,53.57,105.32,81.086,75.688,93.468,128.42,84.648,33.659,120.62,111.64,120.96,35.615,130.47
142.3,139.11,126.3,146.71,79.201,129.56,110.42,118.75,107.59,119.33,144.82,138.11,132,141.92,77.016,128.17,122.71,108.29,116.98,145.37,135.13,145.02,116.98,107.04,110.69,113.78,133.33,102.67,130.95,145.02,137.94,114.21,130.19,161.91,96.299,115.25,107.78,119.07,121.06,114.39,121.29,111.82,125.64,107.46,133.46,146.05,145.24,126.95,149.58,92.748,127.97,114.14,123.55,101.07,120.22
124.88,122.47,60.619,108.11,91.106,58.645,65.229,66.275,101.27,58.295,118.2,123.66,75.313,115.29,74.805,69.952,69,110.01,67.643,125.2,129.29,125.72,60.398,112.43,55.735,54.118,116.22,57.498,117.84,125.48,117.93,72.251,64.82,111.68,94.948,63.469,67.131,67.206,120.76,60.38,122.89,61.568,120.14,58.794,121.63,119.05,123.99,69.331,118.81,95.307,72.925,69.889,63.154,107.98,69.584
73.691,89.974,116.83,85.394,43.67,124.04,110.92,109.55,46.789,110.38,83.167,87.674,121.6,98.651,40.849,119.62,107,53.794,102.29,82.614,88.561,91.321,93.116,43.839,100.93,85.854,72.896,87.805,78.508,88.109,109.87,108.88,110.65,108.82,45.509,113.38,101.52,98.037,61.738,88.864,83.702,84.415,82.72,87.363,93.14,94.944,112.89,111.06,100.81,46.373,121.81,98.259,104.38,49.194,113.88
130.47,140.13,86.904,130.08,74.504,87.268,82.117,76.888,102.55,75.524,128.77,127.1,80.116,130.74,76.109,80.244,78.43,105.79,73.077,126.05,136.67,123.9,77.744,90.226,82.908,74.33,107.14,70.514,116.16,123.02,122.16,90.856,91.21,133.85,70.74,99.06,83.564,82.115,102.63,74.437,109.85,79.768,106.09,77.867,115.5,122.3,129.94,108.75,130.7,60.093,109.52,98.188,95.916,73.058,97.607
132.25,132.29,91.871,130.39,70.815,80.045,79.037,70.747,91.643,73.556,131.33,130.79,86.222,126.15,75.642,82.018,75.157,104.4,77.159,131.09,131.33,130.27,73.596,102.76,64.875,62.565,120.75,67.221,116.73,128.8,125.87,83.459,84.427,135.28,77.988,79.153,77.899,73.274,116.99,71.585,110.12,73.951,122.08,71.918,125.9,125.51,127.75,101.37,134.16,72.01,99.586,92.121,88.476,83.971,84.066
138.98,134.89,106.47,138.6,78.299,98.053,83.036,98.482,104.24,92.305,147.18,133.81,114.55,141.3,71.082,109.34,111.87,109.85,100.45,140.65,143.11,150.26,103.86,94.007,113.07,105.02,118.2,99.332,122.74,137.82,135.23,119.38,129.8,143.88,70.989,125.56,105.21,116.16,108.74,112.44,117.6,96.805,122.25,97.884,123.03,132.02,136.5,129.5,140.28,67.054,133.67,115.54,127.94,72.228,116.04
161.99,162.45,114.79,159.42,111.4,112.97,105.05,107.48,136.53,110.27,172.43,168.99,127.71,171.74,109.86,117.94,120.96,143.57,107.66,186.16,168.34,170.67,110.55,147.48,102.22,102.25,162.34,106.81,157.99,172.52,165.4,99.273,119.77,164.84,124.66,103.85,91.813,114.2,163.44,107.24,160.21,111.16,169.57,100.91,164.6,178.25,172.14,112.87,167.85,120.42,113.93,93,115.17,138.43,103.73
84.312,93.115,130.17,104.03,42.348,125.04,116.29,113.82,58.036,115.86,86.321,96.485,129.26,95.582,43.408,136.67,128.7,47.501,128.55,71.437,101.11,77.038,121.27,47.47,129.3,115.58,54.742,108.17,83.198,85.688,103.45,123.59,137.19,105.55,41.797,132.07,108.11,123.53,49.688,126.73,78.636,112.74,65.413,110.08,89.716,69.262,99.308,135.88,88.458,53.763,135.78,121.93,126.43,42.558,143.09
73.489,83.823,136.56,78.578,53.078,128.3,127.6,134.29,56.227,137.2,79.437,95.623,144.02,91.405,50.14,144.06,140.52,61.456,141.71,78.061,97.394,85.97,141.37,56.415,130.44,128.89,54.203,123.85,88.511,74.808,94.088,123.71,146.16,92.616,53.316,136.08,125.46,138,58.909,138.33,90.076,123.93,66.64,125.68,93.056,71.094,96.614,143.85,90.852,55.863,141.2,126.4,143.78,51.032,146.69
