70.287,87.552,107.2,74.496,28.6,111.84,103.99,104.73,42.04,96.878,69.361,71.855,110.62,92.275,31.66,102.77,104.66,39.857,102.16,64.598,77.974,80.656,93.121,34.214,98.99,87.975,47.342,91.298,68.192,73.211,76.768,105.36,111.01,93.334,35.004,97.255,104.21,102.51,49.085,96.937,63.429,85.638,61.939,84.991,87.027,86.255,85.162,113.92,87.412,34.844,119.51,99.653,109.16,36.836,118.9
167.83,157.8,112.09,157.96,135.56,104.89,81.009,111.36,162.34,102.33,172.27,170.38,107.89,161.97,137.6,111.47,116.86,160.69,103.74,177.51,172.66,167.21,113.21,161.43,99.959,114,176.54,102.77,159.51,170.47,167.37,105.9,119.82,165.36,155.24,107.18,99.638,117.79,178.67,120.41,170.77,116.45,175.49,111.05,169.36,159.96,161.46,122.21,163.68,149.47,102.43,96.426,117.34,145.15,105.59
124.38,120.25,73.672,107.61,70.221,74.347,71.867,59.104,96.059,64.373,120.9,122.45,79.097,125.28,80.624,80.998,68.87,95.843,68.645,119.41,116.58,121.87,73.499,74.468,66.724,63.103,91.597,64.453,101.83,109.02,110.65,89.288,82.797,113.32,52.561,88.639,82.077,74.18,85.546,74.477,94.152,68.787,98.067,66.814,104.17,111.76,115.11,94.936,116.81,58.553,92.502,93.288,84.995,73.625,87.925
129.73,129.15,124.13,134.31,61.907,112.26,101.04,105.62,94.06,100.16,130.14,139.2,116.73,134.37,64.056,123.3,114.6,91.525,110.93,146.51,147.16,140.72,102.51,96.326,97.191,101.42,112.99,87.574,126.94,141.72,139.89,106.54,114.45,154.27,91.144,114.58,102.75,99.475,118.4,91.714,120.26,94.937,132.76,81.87,139,136.87,145.46,122.84,155.82,83.969,116.36,98.722,113.34,80.547,101.33
80.685,94.045,120.41,92.593,38.644,130.5,106.92,104.23,48.285,112.54,84.772,90.222,134.02,101.74,45.684,123.63,121.84,47.619,114.28,94.92,102.72,102.18,106.29,53.99,107.7,93.324,68.467,96.657,86.979,94.797,101.29,104.44,123.81,116.62,49.794,115.92,96.297,100.02,66.039,100.78,83.205,93.97,87.802,89.613,97.406,108.79,108.45,128.35,116.15,45.581,128.09,109.69,120.42,51.354,113.54
141.82,145.1,84.623,136.1,110.08,86.348,82.864,85.198,139.41,78.009,154.1,150.32,96.564,146.57,105.58,83.086,99.114,123.09,85.625,145.99,144.23,146.58,83.996,118.74,88.08,88.647,131.7,83.144,134.35,139.25,141.65,100.24,104.61,144.81,90.848,101.59,86.124,93.019,130.67,89.683,132.88,97.478,135.95,84.773,137.43,140.94,147.36,103.79,148.32,96.079,114.87,90.526,97.499,95.841,105.73
115.92,114.64,88.556,122.96,68.392,95.475,85.264,89.022,86.22,81.669,116.1,114.7,88.935,115.46,48.44,100.46,85.053,85.834,91.107,126.1,119.13,123.2,84.688,95.917,72.882,68.98,100.57,73.595,100.33,119.09,118.66,85.387,93.853,129.95,71.251,93.84,87.058,91.596,95.602,80.795,98.686,77.27,103.45,71.959,118.51,119.87,119.93,99.672,128,63.471,110.84,87.175,86.709,79.252,93.165
82.603,92.897,114.63,99.591,31.513,122.03,103.79,109.16,55.102,105.75,92.355,94.144,126.04,101.78,37.894,117.57,107.46,49.33,110.42,94.544,103.67,100.49,107.63,45.705,105.92,96.023,70.623,100.12,87.824,99.658,101.12,109.79,115.43,113.19,46.377,122.12,104.17,106.11,71.058,105.4,84.352,99.792,71.588,93.099,87.19,100.49,103.17,121.41,100.37,41.49,127.36,113,123.05,49.564,121.08
65.556,74.227,116.38,71.818,34.894,118.81,111.11,112.83,41.258,114.71,70.276,88.796,129.01,89.137,33.119,120.27,114.95,38.729,117.81,60.062,83.014,68.298,123.64,39.77,121.8,108.99,38.307,116.56,67.862,58.965,79.557,119.11,126.09,60.674,47.491,124.48,119.87,129.43,43.492,128.94,75.668,121.6,42.387,125.66,79.361,54.363,82.208,125.65,71.17,53.449,129.93,126.23,129.4,42.118,136.04
87.062,108.17,120.1,97.97,32.698,131.05,113.24,108.87,52.461,112.07,82.041,100.4,128.88,92.981,36.947,126.92,121.78,44.063,122.13,88.034,97.478,100.68,110.46,51.534,111.15,109.79,55.358,104.56,89.919,80.012,92.715,115.86,125.43,93.073,26.938,134.26,106.4,120.93,60.436,116.39,79.954,107.12,71.361,101.16,102.29,90.449,105.53,138.63,101.88,41.29,128.3,121.42,126.37,45.245,127.92
