102.2,118.51,133.87,116.76,56.607,129.04,106.54,133.47,68.346,134.65,109.39,107.62,144.04,118.85,55.959,132.41,138.64,68.946,123.74,107.35,107.56,102.53,135.36,52.103,129.57,125.56,61.143,124.09,92.236,91.668,101.82,130.05,145.23,105.53,56.84,146.42,122.97,142.38,68.024,136.46,93.081,130.7,80.484,128.21,97.103,86.755,101.27,144.98,98.788,57.076,146.25,126.16,137.4,53.518,149.36
148.89,150.56,114.84,148.65,100.26,119.73,100.16,104.32,128.79,109.97,162.84,148.74,129.74,167.51,115.92,121.07,121.75,141.7,108.2,160.79,153,156.34,119.58,129.7,108.92,104.04,145,107.82,136.62,161.06,145.64,109.25,115.3,155.5,115.16,114.29,103.75,120.55,140.49,118.94,133.12,112.67,140.76,97.213,136.09,156.16,148.04,129.79,158.77,109.14,116.55,115.65,122.09,106.06,113.79
117.25,119.43,102.12,117.66,47.735,109.38,96.5,89.058,76.024,87.588,113.84,112.92,99.631,129.31,62.184,94.826,97.027,82.868,96.26,110.3,123.9,125.59,90.88,68.563,95.697,73.372,84.939,86.711,107.33,116.53,119.75,106.26,107.31,126.5,56.937,115.27,100.64,94.573,87.644,82.952,99.441,86.837,105.67,83.511,111.01,120.05,115.27,113.89,127.22,62.128,117.6,110.82,107.31,65.583,109.48
155.94,156.68,107.25,143.92,96.556,108.03,91.427,100.56,125.65,98.312,156.22,155.03,117.86,155.36,101.79,113.92,109.18,143.47,103.57,158.45,154.21,159.6,112.68,117.7,99.05,106.87,126.48,101.01,136.51,150.37,155.69,106.32,126.54,160.26,94.513,125.38,103.73,126.93,128.72,112.71,120.94,103.63,124.94,108.57,132.9,154.09,139.73,136.79,156.72,91.933,134.03,112.82,130.21,82.303,122.35
128.73,140.21,92.924,125.44,67.638,93.306,92.69,79.209,93.859,81.273,131.47,137.89,92.18,133.82,71.465,100.4,80.691,95.327,76.378,110.69,117.36,124.74,80.633,82.585,79.262,77.724,101.78,72.466,109,108.3,118.78,106.03,106.02,131.64,63.433,94.466,92.501,88.127,83.774,84.154,96.613,80.379,104.81,85.851,116.59,121.64,125.99,101.93,134.96,74.999,102.62,92.902,95.126,71.459,98.051
129.42,137.67,101.43,135.64,72.801,98.504,90.541,93.53,93.704,85.843,133.21,130.08,110.3,141.11,75.569,108.16,102.77,86.517,98.892,124.11,123.45,130.21,88.933,99.178,87.532,83.683,120.23,80.073,120.98,135.88,133.21,85.467,104.62,138.09,84.646,94.264,89.591,90.85,111.9,82.58,113.02,86.139,134.48,73.185,129.56,133.01,129.53,106.21,134.77,68.956,103.65,91.889,90.668,86.801,98.038
119.72,115.63,71.271,112.51,68.916,68.265,69.244,63.387,93.135,56.266,116.37,125.45,61.223,100.84,76.147,67.78,65.993,99.662,72.652,115.23,117.85,122.6,54.398,114.27,57.797,57.872,119,60.265,114.93,113.97,113.16,63.897,70.225,106.89,90.126,72.218,63.808,62.011,106.99,65.138,118.41,65.699,116.04,68.001,115.48,118.67,111.49,69.441,106.82,90.533,70.038,67.064,72.388,101.06,69.178
131.6,132.53,97.637,135.17,79.372,106.42,89.123,89.632,107.7,89.723,130.08,132.19,106.96,135.15,72.764,111.2,101.27,92.814,100.73,130.5,138.73,137.78,90.457,108.86,90.323,81.079,128.76,86.904,124.12,143.57,130.42,99.073,99.165,136.31,86.081,102.11,82.608,96.383,123.54,85.332,124.24,94.072,131.52,88.622,136.36,137.45,141.06,103.22,134.79,81.579,113.42,99.95,98.848,92.434,107.09
78.75,97.033,124.31,88.901,43.501,130.99,121.49,126.26,53.085,127.05,75.954,100.79,144.17,92.86,51.518,137.27,134.38,51.063,128.55,77.914,96.978,87.194,129.67,41.017,128.33,110.73,55.146,119.51,89.298,82.624,102.42,133.76,142.47,99.767,49.262,136.84,126.3,138.93,59.692,132.13,82.985,120.57,73.322,113.69,91.36,79.489,104.48,144.41,99.24,50.992,141.65,128.14,135.82,40.994,137.66
89.221,97.619,116.66,96.483,39.955,118.22,114.31,110.31,38.325,108.26,81.599,98.274,122.55,105.33,40.802,121.67,107,51.992,108.44,76.871,88.505,87.218,113.41,46.039,107.85,95.394,44.886,100.13,76.184,73.712,88.926,116.33,127.57,85.194,35.68,122.2,111.94,121.07,44.603,113.39,68.457,107.16,53.184,113.02,86.75,68.775,73.377,130.67,86.268,36.296,133.57,112.32,121.97,39.508,117.05
